painting,paintingLabel,depicts,depictsLabel
http://www.wikidata.org/entity/Q28481708,Para pijaków,http://www.wikidata.org/entity/Q14920412,kieliszek
http://www.wikidata.org/entity/Q28481847,"Portret Friedricha von Tettau, komtura Werben",http://www.wikidata.org/entity/Q8441,mężczyzna
http://www.wikidata.org/entity/Q28481847,"Portret Friedricha von Tettau, komtura Werben",http://www.wikidata.org/entity/Q187549,Szpitalnicy
http://www.wikidata.org/entity/Q28481847,"Portret Friedricha von Tettau, komtura Werben",http://www.wikidata.org/entity/Q98458307,Friedrich von Tettau
http://www.wikidata.org/entity/Q28482081,Św. Anna Samotrzeć,http://www.wikidata.org/entity/Q345,Maria z Nazaretu
http://www.wikidata.org/entity/Q28482081,Św. Anna Samotrzeć,http://www.wikidata.org/entity/Q164294,Święta Anna
http://www.wikidata.org/entity/Q28482081,Św. Anna Samotrzeć,http://www.wikidata.org/entity/Q942467,Dzieciątko Jezus
http://www.wikidata.org/entity/Q28482108,"Martwa natura z naczyniami, kwiatami, owocami i orzechami",http://www.wikidata.org/entity/Q89,jabłko
http://www.wikidata.org/entity/Q28482108,"Martwa natura z naczyniami, kwiatami, owocami i orzechami",http://www.wikidata.org/entity/Q11009,orzech
http://www.wikidata.org/entity/Q28482108,"Martwa natura z naczyniami, kwiatami, owocami i orzechami",http://www.wikidata.org/entity/Q13191,pomarańcza
http://www.wikidata.org/entity/Q28482108,"Martwa natura z naczyniami, kwiatami, owocami i orzechami",http://www.wikidata.org/entity/Q57216,talerz
http://www.wikidata.org/entity/Q28482108,"Martwa natura z naczyniami, kwiatami, owocami i orzechami",http://www.wikidata.org/entity/Q184357,migdał
http://www.wikidata.org/entity/Q28482108,"Martwa natura z naczyniami, kwiatami, owocami i orzechami",http://www.wikidata.org/entity/Q1093742,cytryna
http://www.wikidata.org/entity/Q28482108,"Martwa natura z naczyniami, kwiatami, owocami i orzechami",http://www.wikidata.org/entity/Q1187930,bukiet
http://www.wikidata.org/entity/Q28482108,"Martwa natura z naczyniami, kwiatami, owocami i orzechami",http://www.wikidata.org/entity/Q3314483,owoc
http://www.wikidata.org/entity/Q28482137,"Portret Andreas Hertwigk, patrycjusz z siedzibą we Wrocławiu",http://www.wikidata.org/entity/Q8441,mężczyzna
http://www.wikidata.org/entity/Q28482137,"Portret Andreas Hertwigk, patrycjusz z siedzibą we Wrocławiu",http://www.wikidata.org/entity/Q14659,herb
http://www.wikidata.org/entity/Q28482137,"Portret Andreas Hertwigk, patrycjusz z siedzibą we Wrocławiu",http://www.wikidata.org/entity/Q169031,rękawiczki
http://www.wikidata.org/entity/Q28482137,"Portret Andreas Hertwigk, patrycjusz z siedzibą we Wrocławiu",http://www.wikidata.org/entity/Q2095374,Patrycjat
http://www.wikidata.org/entity/Q28482171,"Legenda św. Jadwigi, skrzydła tryptyku",http://www.wikidata.org/entity/Q57520,Jadwiga Śląska
http://www.wikidata.org/entity/Q28482193,Stara kucharka z rożnem,http://www.wikidata.org/entity/Q467,kobieta
http://www.wikidata.org/entity/Q28482193,Stara kucharka z rożnem,http://www.wikidata.org/entity/Q38645,arbuz
http://www.wikidata.org/entity/Q28482193,Stara kucharka z rożnem,http://www.wikidata.org/entity/Q178559,drób
http://www.wikidata.org/entity/Q28482193,Stara kucharka z rożnem,http://www.wikidata.org/entity/Q1323569,skewer
http://www.wikidata.org/entity/Q28482193,Stara kucharka z rożnem,http://www.wikidata.org/entity/Q2191986,senior
http://www.wikidata.org/entity/Q28482288,Portret Arnolda Bocklina,http://www.wikidata.org/entity/Q123071,Arnold Böcklin
http://www.wikidata.org/entity/Q28482373,Portret Marii z Rzewuskich Potockiej w renesansowym stroju,http://www.wikidata.org/entity/Q467,kobieta
http://www.wikidata.org/entity/Q28482451,Pies atakujący kota,http://www.wikidata.org/entity/Q144,pies
http://www.wikidata.org/entity/Q28482451,Pies atakujący kota,http://www.wikidata.org/entity/Q146,kot domowy
http://www.wikidata.org/entity/Q28482451,Pies atakujący kota,http://www.wikidata.org/entity/Q63941258,hare
http://www.wikidata.org/entity/Q28482498,Noc,http://www.wikidata.org/entity/Q575,noc
http://www.wikidata.org/entity/Q28482498,Noc,http://www.wikidata.org/entity/Q726,koń
http://www.wikidata.org/entity/Q28482498,Noc,http://www.wikidata.org/entity/Q1112950,pojazd ciągnięty przez konie
http://www.wikidata.org/entity/Q28482498,Noc,http://www.wikidata.org/entity/Q5783996,chata
http://www.wikidata.org/entity/Q28482734,Adam Johann von Krusenstern w Zatoce Awaczyńskiej,http://www.wikidata.org/entity/Q35872,łódź
http://www.wikidata.org/entity/Q28482734,Adam Johann von Krusenstern w Zatoce Awaczyńskiej,http://www.wikidata.org/entity/Q160888,Adam Johann von Krusenstern
http://www.wikidata.org/entity/Q28482734,Adam Johann von Krusenstern w Zatoce Awaczyńskiej,http://www.wikidata.org/entity/Q170483,żaglowiec
http://www.wikidata.org/entity/Q28482734,Adam Johann von Krusenstern w Zatoce Awaczyńskiej,http://www.wikidata.org/entity/Q839630,Koriacka Sopka
http://www.wikidata.org/entity/Q28482734,Adam Johann von Krusenstern w Zatoce Awaczyńskiej,http://www.wikidata.org/entity/Q4055420,Zatoka Awaczyńska
http://www.wikidata.org/entity/Q28482734,Adam Johann von Krusenstern w Zatoce Awaczyńskiej,http://www.wikidata.org/entity/Q16334295,grupa ludzi
http://www.wikidata.org/entity/Q28483140,Portret Wandy Strażyńskiej,http://www.wikidata.org/entity/Q467,kobieta
http://www.wikidata.org/entity/Q28654091,Kolejarze,http://www.wikidata.org/entity/Q8441,mężczyzna
http://www.wikidata.org/entity/Q28654091,Kolejarze,http://www.wikidata.org/entity/Q7063944,kolejarz
http://www.wikidata.org/entity/Q28654119,Posłuchanie młynarza z Marymontu,http://www.wikidata.org/entity/Q54019,Stanisław August Poniatowski
http://www.wikidata.org/entity/Q28654119,Posłuchanie młynarza z Marymontu,http://www.wikidata.org/entity/Q193837,sypialnia
http://www.wikidata.org/entity/Q28654119,Posłuchanie młynarza z Marymontu,http://www.wikidata.org/entity/Q756098,Zamek Królewski w Warszawie
http://www.wikidata.org/entity/Q28654119,Posłuchanie młynarza z Marymontu,http://www.wikidata.org/entity/Q16334295,grupa ludzi
http://www.wikidata.org/entity/Q28654133,Ucieczka koni przed wilkiem,http://www.wikidata.org/entity/Q726,koń
http://www.wikidata.org/entity/Q28654133,Ucieczka koni przed wilkiem,http://www.wikidata.org/entity/Q7561,śnieg
http://www.wikidata.org/entity/Q28654133,Ucieczka koni przed wilkiem,http://www.wikidata.org/entity/Q149892,wilk
http://www.wikidata.org/entity/Q28654139,Wieczór w górach,http://www.wikidata.org/entity/Q8502,góra
http://www.wikidata.org/entity/Q28654149,"Portret kobiety z wachlarzem (Portret Józefy Krotkiewskiej, ciotki artysty)",http://www.wikidata.org/entity/Q467,kobieta
http://www.wikidata.org/entity/Q28654149,"Portret kobiety z wachlarzem (Portret Józefy Krotkiewskiej, ciotki artysty)",http://www.wikidata.org/entity/Q193220,wachlarz
http://www.wikidata.org/entity/Q28654160,Krajobraz północny z jeziorem i zamkiem,http://www.wikidata.org/entity/Q23397,jezioro
http://www.wikidata.org/entity/Q28654160,Krajobraz północny z jeziorem i zamkiem,http://www.wikidata.org/entity/Q23413,zamek
http://www.wikidata.org/entity/Q28656872,Warzywa,http://www.wikidata.org/entity/Q35051,kapusta warzywna głowiasta
http://www.wikidata.org/entity/Q28656872,Warzywa,http://www.wikidata.org/entity/Q148758,Ogórek
http://www.wikidata.org/entity/Q28656872,Warzywa,http://www.wikidata.org/entity/Q3406628,cebula
http://www.wikidata.org/entity/Q28656872,Warzywa,http://www.wikidata.org/entity/Q3761162,burak
http://www.wikidata.org/entity/Q28656872,Warzywa,http://www.wikidata.org/entity/Q20638126,pomidor
http://www.wikidata.org/entity/Q28656872,Warzywa,http://www.wikidata.org/entity/Q23900272,kalafior
http://www.wikidata.org/entity/Q28656879,Mona Lisa,http://www.wikidata.org/entity/Q11879536,person depicted in Mona Lisa
http://www.wikidata.org/entity/Q28727544,Portret Marii Krzymuskiej (Theresity),http://www.wikidata.org/entity/Q467,kobieta
http://www.wikidata.org/entity/Q28727544,Portret Marii Krzymuskiej (Theresity),http://www.wikidata.org/entity/Q17362209,Maria Krzymuska-Iwanowska
http://www.wikidata.org/entity/Q28728390,Krajobraz włoski z sokolnikiem,http://www.wikidata.org/entity/Q726,koń
http://www.wikidata.org/entity/Q28728390,Krajobraz włoski z sokolnikiem,http://www.wikidata.org/entity/Q28001428,sokolnik
http://www.wikidata.org/entity/Q28728435,Pejzaż leśny z zamkiem,http://www.wikidata.org/entity/Q4421,las
http://www.wikidata.org/entity/Q28728435,Pejzaż leśny z zamkiem,http://www.wikidata.org/entity/Q23413,zamek
http://www.wikidata.org/entity/Q28792613,Pieta,http://www.wikidata.org/entity/Q302,Jezus Chrystus
http://www.wikidata.org/entity/Q28792613,Pieta,http://www.wikidata.org/entity/Q345,Maria z Nazaretu
http://www.wikidata.org/entity/Q28792613,Pieta,http://www.wikidata.org/entity/Q1127583,korona cierniowa
http://www.wikidata.org/entity/Q28796327,Krajobraz z zamkiem i fosą,http://www.wikidata.org/entity/Q23413,zamek
http://www.wikidata.org/entity/Q28796327,Krajobraz z zamkiem i fosą,http://www.wikidata.org/entity/Q88480,fosa
http://www.wikidata.org/entity/Q28796327,Krajobraz z zamkiem i fosą,http://www.wikidata.org/entity/Q235356,Karoca
http://www.wikidata.org/entity/Q28797186,Zakonnik prowadzący chrześcijan do bitwy z Mauram,http://www.wikidata.org/entity/Q726,koń
http://www.wikidata.org/entity/Q28797186,Zakonnik prowadzący chrześcijan do bitwy z Mauram,http://www.wikidata.org/entity/Q169260,Maurowie
http://www.wikidata.org/entity/Q28797186,Zakonnik prowadzący chrześcijan do bitwy z Mauram,http://www.wikidata.org/entity/Q806880,sztandar
http://www.wikidata.org/entity/Q28797186,Zakonnik prowadzący chrześcijan do bitwy z Mauram,http://www.wikidata.org/entity/Q97722145,rzymskokatolicki mnich
http://www.wikidata.org/entity/Q28797211,Zawieszenie broni w 1918 rok,http://www.wikidata.org/entity/Q361,I wojna światowa
http://www.wikidata.org/entity/Q28797211,Zawieszenie broni w 1918 rok,http://www.wikidata.org/entity/Q11436,statek powietrzny
http://www.wikidata.org/entity/Q28797211,Zawieszenie broni w 1918 rok,http://www.wikidata.org/entity/Q42537,Flaga Stanów Zjednoczonych
http://www.wikidata.org/entity/Q28797211,Zawieszenie broni w 1918 rok,http://www.wikidata.org/entity/Q207734,Renault FT
http://www.wikidata.org/entity/Q28797211,Zawieszenie broni w 1918 rok,http://www.wikidata.org/entity/Q4991371,żołnierz
http://www.wikidata.org/entity/Q28797290,Krzyżowiec w niewoli u Saracenów,http://www.wikidata.org/entity/Q105763,Saraceni
http://www.wikidata.org/entity/Q28797290,Krzyżowiec w niewoli u Saracenów,http://www.wikidata.org/entity/Q485027,zbroja
http://www.wikidata.org/entity/Q28797290,Krzyżowiec w niewoli u Saracenów,http://www.wikidata.org/entity/Q2089763,krzyżowiec
http://www.wikidata.org/entity/Q28797290,Krzyżowiec w niewoli u Saracenów,http://www.wikidata.org/entity/Q2460567,Turban
http://www.wikidata.org/entity/Q28797302,Ksiądz Marek ułatwia ucieczkę Łokietkow,http://www.wikidata.org/entity/Q575,noc
http://www.wikidata.org/entity/Q28797302,Ksiądz Marek ułatwia ucieczkę Łokietkow,http://www.wikidata.org/entity/Q54048,Władysław I Łokietek
http://www.wikidata.org/entity/Q28797302,Ksiądz Marek ułatwia ucieczkę Łokietkow,http://www.wikidata.org/entity/Q165005,franciszkanie
http://www.wikidata.org/entity/Q28797302,Ksiądz Marek ułatwia ucieczkę Łokietkow,http://www.wikidata.org/entity/Q250867,prezbiter katolicki
http://www.wikidata.org/entity/Q28797317,Wjazd do Jerozolimy,http://www.wikidata.org/entity/Q302,Jezus Chrystus
http://www.wikidata.org/entity/Q28797317,Wjazd do Jerozolimy,http://www.wikidata.org/entity/Q14080,palmy
http://www.wikidata.org/entity/Q28797317,Wjazd do Jerozolimy,http://www.wikidata.org/entity/Q23413,zamek
http://www.wikidata.org/entity/Q28797317,Wjazd do Jerozolimy,http://www.wikidata.org/entity/Q3537778,osioł
http://www.wikidata.org/entity/Q28797317,Wjazd do Jerozolimy,http://www.wikidata.org/entity/Q16334295,grupa ludzi
http://www.wikidata.org/entity/Q28797465,Pokłon Trzech Króli,http://www.wikidata.org/entity/Q345,Maria z Nazaretu
http://www.wikidata.org/entity/Q28797465,Pokłon Trzech Króli,http://www.wikidata.org/entity/Q64894,miecz dwuręczny
http://www.wikidata.org/entity/Q28797465,Pokłon Trzech Króli,http://www.wikidata.org/entity/Q205477,Ararauna
http://www.wikidata.org/entity/Q28797465,Pokłon Trzech Króli,http://www.wikidata.org/entity/Q817393,czarnoskórzy
http://www.wikidata.org/entity/Q28797465,Pokłon Trzech Króli,http://www.wikidata.org/entity/Q942467,Dzieciątko Jezus
http://www.wikidata.org/entity/Q28797465,Pokłon Trzech Króli,http://www.wikidata.org/entity/Q2460567,Turban
http://www.wikidata.org/entity/Q28797465,Pokłon Trzech Króli,http://www.wikidata.org/entity/Q3391846,zbroja płytowa
http://www.wikidata.org/entity/Q28797481,Vanitas,http://www.wikidata.org/entity/Q3010,chłopiec
http://www.wikidata.org/entity/Q28797481,Vanitas,http://www.wikidata.org/entity/Q13147,czaszka
http://www.wikidata.org/entity/Q28797481,Vanitas,http://www.wikidata.org/entity/Q179904,klepsydra
http://www.wikidata.org/entity/Q28797481,Vanitas,http://www.wikidata.org/entity/Q1187930,bukiet
http://www.wikidata.org/entity/Q28797516,Pierwszy list miłosny,http://www.wikidata.org/entity/Q467,kobieta
http://www.wikidata.org/entity/Q28797516,Pierwszy list miłosny,http://www.wikidata.org/entity/Q8441,mężczyzna
http://www.wikidata.org/entity/Q28797516,Pierwszy list miłosny,http://www.wikidata.org/entity/Q133492,list
http://www.wikidata.org/entity/Q28797780,Napad na tabory,http://www.wikidata.org/entity/Q726,koń
http://www.wikidata.org/entity/Q28797780,Napad na tabory,http://www.wikidata.org/entity/Q47315,kawaleria
http://www.wikidata.org/entity/Q28797780,Napad na tabory,http://www.wikidata.org/entity/Q243778,szubienica
http://www.wikidata.org/entity/Q28797780,Napad na tabory,http://www.wikidata.org/entity/Q1112950,pojazd ciągnięty przez konie
http://www.wikidata.org/entity/Q28801924,Portret Bartłomieja Alatruye,http://www.wikidata.org/entity/Q8441,mężczyzna
http://www.wikidata.org/entity/Q28801924,Portret Bartłomieja Alatruye,http://www.wikidata.org/entity/Q197195,futro
http://www.wikidata.org/entity/Q28801924,Portret Bartłomieja Alatruye,http://www.wikidata.org/entity/Q572240,Chaperon
http://www.wikidata.org/entity/Q28801934,Portret mężczyzny z dwoma synami,http://www.wikidata.org/entity/Q3010,chłopiec
http://www.wikidata.org/entity/Q28801934,Portret mężczyzny z dwoma synami,http://www.wikidata.org/entity/Q8441,mężczyzna
http://www.wikidata.org/entity/Q28801938,Portret damy w czarnej sukni z wachlarzem,http://www.wikidata.org/entity/Q467,kobieta
http://www.wikidata.org/entity/Q28801938,Portret damy w czarnej sukni z wachlarzem,http://www.wikidata.org/entity/Q193220,wachlarz
http://www.wikidata.org/entity/Q28801946,Śpiąca świnia,http://www.wikidata.org/entity/Q787,świnia domowa
http://www.wikidata.org/entity/Q28801948,Portret kobiety z rękawiczkami,http://www.wikidata.org/entity/Q467,kobieta
http://www.wikidata.org/entity/Q28801948,Portret kobiety z rękawiczkami,http://www.wikidata.org/entity/Q169031,rękawiczki
http://www.wikidata.org/entity/Q28801979,Portret dwóch mężczyzn z rękawiczkami,http://www.wikidata.org/entity/Q8441,mężczyzna
http://www.wikidata.org/entity/Q28801979,Portret dwóch mężczyzn z rękawiczkami,http://www.wikidata.org/entity/Q169031,rękawiczki
http://www.wikidata.org/entity/Q28801984,Pokłon Trzech Króli,http://www.wikidata.org/entity/Q345,Maria z Nazaretu
http://www.wikidata.org/entity/Q28801984,Pokłon Trzech Króli,http://www.wikidata.org/entity/Q51671,Trzej Królowie
http://www.wikidata.org/entity/Q28801984,Pokłon Trzech Króli,http://www.wikidata.org/entity/Q109607,ruiny
http://www.wikidata.org/entity/Q28801984,Pokłon Trzech Króli,http://www.wikidata.org/entity/Q128267,Józef z Nazaretu
http://www.wikidata.org/entity/Q28801984,Pokłon Trzech Króli,http://www.wikidata.org/entity/Q942467,Dzieciątko Jezus
http://www.wikidata.org/entity/Q28802001,Portret dwóch chłopców,http://www.wikidata.org/entity/Q3010,chłopiec
http://www.wikidata.org/entity/Q28802009,Portret Ludwika XI w złotym łańcuchu,http://www.wikidata.org/entity/Q8058,Ludwik XI
http://www.wikidata.org/entity/Q28802009,Portret Ludwika XI w złotym łańcuchu,http://www.wikidata.org/entity/Q2397485,Łańcuch
http://www.wikidata.org/entity/Q28802046,Opłakiwanie Chrystusa,http://www.wikidata.org/entity/Q302,Jezus Chrystus
http://www.wikidata.org/entity/Q28802046,Opłakiwanie Chrystusa,http://www.wikidata.org/entity/Q345,Maria z Nazaretu
http://www.wikidata.org/entity/Q28802046,Opłakiwanie Chrystusa,http://www.wikidata.org/entity/Q44015,Jan Apostoł
http://www.wikidata.org/entity/Q28802046,Opłakiwanie Chrystusa,http://www.wikidata.org/entity/Q63070,Maria Magdalena
http://www.wikidata.org/entity/Q28802046,Opłakiwanie Chrystusa,http://www.wikidata.org/entity/Q271474,Józef z Arymatei
http://www.wikidata.org/entity/Q28802046,Opłakiwanie Chrystusa,http://www.wikidata.org/entity/Q1127583,korona cierniowa
http://www.wikidata.org/entity/Q28802109,Bitwa pod Wiedniem,http://www.wikidata.org/entity/Q726,koń
http://www.wikidata.org/entity/Q28802109,Bitwa pod Wiedniem,http://www.wikidata.org/entity/Q1741,Wiedeń
http://www.wikidata.org/entity/Q28802109,Bitwa pod Wiedniem,http://www.wikidata.org/entity/Q170544,namiot
http://www.wikidata.org/entity/Q28802109,Bitwa pod Wiedniem,http://www.wikidata.org/entity/Q200855,Bitwa pod Wiedniem
http://www.wikidata.org/entity/Q28802109,Bitwa pod Wiedniem,http://www.wikidata.org/entity/Q4991371,żołnierz
http://www.wikidata.org/entity/Q28802138,Wnętrze galerii obrazów,http://www.wikidata.org/entity/Q3305213,obraz
http://www.wikidata.org/entity/Q28802157,Maria Magdalena pod krzyżem,http://www.wikidata.org/entity/Q302,Jezus Chrystus
http://www.wikidata.org/entity/Q28802157,Maria Magdalena pod krzyżem,http://www.wikidata.org/entity/Q13147,czaszka
http://www.wikidata.org/entity/Q28802157,Maria Magdalena pod krzyżem,http://www.wikidata.org/entity/Q63070,Maria Magdalena
http://www.wikidata.org/entity/Q28802232,Rea Sylwia,http://www.wikidata.org/entity/Q2186,Romulus
http://www.wikidata.org/entity/Q28802232,Rea Sylwia,http://www.wikidata.org/entity/Q219936,Rea Sylwia
http://www.wikidata.org/entity/Q28802232,Rea Sylwia,http://www.wikidata.org/entity/Q1242632,Remus
http://www.wikidata.org/entity/Q28802269,Chrystus wśród dzieci,http://www.wikidata.org/entity/Q144,pies
http://www.wikidata.org/entity/Q28802269,Chrystus wśród dzieci,http://www.wikidata.org/entity/Q302,Jezus Chrystus
http://www.wikidata.org/entity/Q28802269,Chrystus wśród dzieci,http://www.wikidata.org/entity/Q7569,dziecko
http://www.wikidata.org/entity/Q28802269,Chrystus wśród dzieci,http://www.wikidata.org/entity/Q2460567,Turban
http://www.wikidata.org/entity/Q28802269,Chrystus wśród dzieci,http://www.wikidata.org/entity/Q16334295,grupa ludzi
http://www.wikidata.org/entity/Q28802322,Portret Stefana Batoreg,http://www.wikidata.org/entity/Q54030,Stefan Batory
http://www.wikidata.org/entity/Q28802348,Krajobraz z wiatrakami,http://www.wikidata.org/entity/Q726,koń
http://www.wikidata.org/entity/Q28802348,Krajobraz z wiatrakami,http://www.wikidata.org/entity/Q38720,wiatrak
http://www.wikidata.org/entity/Q28802348,Krajobraz z wiatrakami,http://www.wikidata.org/entity/Q1112950,pojazd ciągnięty przez konie
http://www.wikidata.org/entity/Q28802348,Krajobraz z wiatrakami,http://www.wikidata.org/entity/Q16334295,grupa ludzi
http://www.wikidata.org/entity/Q28802374,Przeprawa przez rzekę,http://www.wikidata.org/entity/Q144,pies
http://www.wikidata.org/entity/Q28802374,Przeprawa przez rzekę,http://www.wikidata.org/entity/Q726,koń
http://www.wikidata.org/entity/Q28802374,Przeprawa przez rzekę,http://www.wikidata.org/entity/Q4022,rzeka
http://www.wikidata.org/entity/Q28802374,Przeprawa przez rzekę,http://www.wikidata.org/entity/Q38720,wiatrak
http://www.wikidata.org/entity/Q28802374,Przeprawa przez rzekę,http://www.wikidata.org/entity/Q1112950,pojazd ciągnięty przez konie
http://www.wikidata.org/entity/Q28802374,Przeprawa przez rzekę,http://www.wikidata.org/entity/Q11748378,krowa
http://www.wikidata.org/entity/Q28802374,Przeprawa przez rzekę,http://www.wikidata.org/entity/Q16334295,grupa ludzi
http://www.wikidata.org/entity/Q28802423,Chrystus upadający pod krzyżem,http://www.wikidata.org/entity/Q302,Jezus Chrystus
http://www.wikidata.org/entity/Q28802423,Chrystus upadający pod krzyżem,http://www.wikidata.org/entity/Q345,Maria z Nazaretu
http://www.wikidata.org/entity/Q28802423,Chrystus upadający pod krzyżem,http://www.wikidata.org/entity/Q196653,Święta Weronika
http://www.wikidata.org/entity/Q28802423,Chrystus upadający pod krzyżem,http://www.wikidata.org/entity/Q328739,Szymon Cyrenejczyk
http://www.wikidata.org/entity/Q28802423,Chrystus upadający pod krzyżem,http://www.wikidata.org/entity/Q4991371,żołnierz
http://www.wikidata.org/entity/Q28802423,Chrystus upadający pod krzyżem,http://www.wikidata.org/entity/Q16334295,grupa ludzi
http://www.wikidata.org/entity/Q28802482,Święty Hieronim,http://www.wikidata.org/entity/Q140,lew afrykański
http://www.wikidata.org/entity/Q28802482,Święty Hieronim,http://www.wikidata.org/entity/Q571,książka
http://www.wikidata.org/entity/Q28802482,Święty Hieronim,http://www.wikidata.org/entity/Q44248,Hieronim ze Strydonu
http://www.wikidata.org/entity/Q28802482,Święty Hieronim,http://www.wikidata.org/entity/Q4063215,pióro
http://www.wikidata.org/entity/Q28802533,Ptactwo atakowane przez jastrzębia,http://www.wikidata.org/entity/Q780,kura domowa
http://www.wikidata.org/entity/Q28802533,Ptactwo atakowane przez jastrzębia,http://www.wikidata.org/entity/Q846664,Haukur
http://www.wikidata.org/entity/Q28802533,Ptactwo atakowane przez jastrzębia,http://www.wikidata.org/entity/Q2216236,kogut
http://www.wikidata.org/entity/Q28803285,Polowanie na kaczki,http://www.wikidata.org/entity/Q10884,drzewo
http://www.wikidata.org/entity/Q28803285,Polowanie na kaczki,http://www.wikidata.org/entity/Q3253281,sztuczny staw
http://www.wikidata.org/entity/Q28803594,Pozwólcie dziatkom przyjść do mnie,http://www.wikidata.org/entity/Q144,pies
http://www.wikidata.org/entity/Q28803594,Pozwólcie dziatkom przyjść do mnie,http://www.wikidata.org/entity/Q302,Jezus Chrystus
http://www.wikidata.org/entity/Q28803594,Pozwólcie dziatkom przyjść do mnie,http://www.wikidata.org/entity/Q7569,dziecko
http://www.wikidata.org/entity/Q28803594,Pozwólcie dziatkom przyjść do mnie,http://www.wikidata.org/entity/Q170980,obelisk
http://www.wikidata.org/entity/Q28803647,Przejście przez rzekę,http://www.wikidata.org/entity/Q726,koń
http://www.wikidata.org/entity/Q28803647,Przejście przez rzekę,http://www.wikidata.org/entity/Q4022,rzeka
http://www.wikidata.org/entity/Q28803647,Przejście przez rzekę,http://www.wikidata.org/entity/Q38720,wiatrak
http://www.wikidata.org/entity/Q28803647,Przejście przez rzekę,http://www.wikidata.org/entity/Q222560,Kołczan
http://www.wikidata.org/entity/Q28803647,Przejście przez rzekę,http://www.wikidata.org/entity/Q654006,II wojna północna
http://www.wikidata.org/entity/Q28803647,Przejście przez rzekę,http://www.wikidata.org/entity/Q2003053,kopia
http://www.wikidata.org/entity/Q28803647,Przejście przez rzekę,http://www.wikidata.org/entity/Q4991371,żołnierz
http://www.wikidata.org/entity/Q28803844,Rozbicie okrętów w czasie sztormu 1-3 marca 1694 r,http://www.wikidata.org/entity/Q170483,żaglowiec
http://www.wikidata.org/entity/Q28803844,Rozbicie okrętów w czasie sztormu 1-3 marca 1694 r,http://www.wikidata.org/entity/Q468756,linia brzegowa
http://www.wikidata.org/entity/Q28803844,Rozbicie okrętów w czasie sztormu 1-3 marca 1694 r,http://www.wikidata.org/entity/Q852190,wrak
http://www.wikidata.org/entity/Q28803848,Portret młodego mężczyzny w kirysie,http://www.wikidata.org/entity/Q8441,mężczyzna
http://www.wikidata.org/entity/Q28803848,Portret młodego mężczyzny w kirysie,http://www.wikidata.org/entity/Q182731,kirys
http://www.wikidata.org/entity/Q28803851,Głowa św. Jana Ewangelisty,http://www.wikidata.org/entity/Q40662,Jan Chrzciciel
http://www.wikidata.org/entity/Q28803861,Przejście Żydów przez Morze Czerwone,http://www.wikidata.org/entity/Q726,koń
http://www.wikidata.org/entity/Q28803861,Przejście Żydów przez Morze Czerwone,http://www.wikidata.org/entity/Q9077,Mojżesz
http://www.wikidata.org/entity/Q28803861,Przejście Żydów przez Morze Czerwone,http://www.wikidata.org/entity/Q23406,Morze Czerwone
http://www.wikidata.org/entity/Q28803861,Przejście Żydów przez Morze Czerwone,http://www.wikidata.org/entity/Q33741,piorun
http://www.wikidata.org/entity/Q28803861,Przejście Żydów przez Morze Czerwone,http://www.wikidata.org/entity/Q203788,Rydwan
http://www.wikidata.org/entity/Q28803861,Przejście Żydów przez Morze Czerwone,http://www.wikidata.org/entity/Q16334295,grupa ludzi
http://www.wikidata.org/entity/Q28803984,Wnętrze synagogi,http://www.wikidata.org/entity/Q571,książka
http://www.wikidata.org/entity/Q28803984,Wnętrze synagogi,http://www.wikidata.org/entity/Q7325,Żydzi
http://www.wikidata.org/entity/Q28803984,Wnętrze synagogi,http://www.wikidata.org/entity/Q34627,synagoga
http://www.wikidata.org/entity/Q28807548,Diana łowczyni,http://www.wikidata.org/entity/Q144,pies
http://www.wikidata.org/entity/Q28807548,Diana łowczyni,http://www.wikidata.org/entity/Q132543,Diana
http://www.wikidata.org/entity/Q28807548,Diana łowczyni,http://www.wikidata.org/entity/Q63941258,hare
http://www.wikidata.org/entity/Q28807570,Nad grobem męża,http://www.wikidata.org/entity/Q467,kobieta
http://www.wikidata.org/entity/Q28807570,Nad grobem męża,http://www.wikidata.org/entity/Q571,książka
http://www.wikidata.org/entity/Q28807570,Nad grobem męża,http://www.wikidata.org/entity/Q3010,chłopiec
http://www.wikidata.org/entity/Q28807570,Nad grobem męża,http://www.wikidata.org/entity/Q3031,dziewczyna
http://www.wikidata.org/entity/Q28807570,Nad grobem męża,http://www.wikidata.org/entity/Q4817,kolumna
http://www.wikidata.org/entity/Q28807570,Nad grobem męża,http://www.wikidata.org/entity/Q35473,okno
http://www.wikidata.org/entity/Q28807570,Nad grobem męża,http://www.wikidata.org/entity/Q132539,różaniec
http://www.wikidata.org/entity/Q28807570,Nad grobem męża,http://www.wikidata.org/entity/Q173387,grób
http://www.wikidata.org/entity/Q28807570,Nad grobem męża,http://www.wikidata.org/entity/Q203443,nagrobek
http://www.wikidata.org/entity/Q28807570,Nad grobem męża,http://www.wikidata.org/entity/Q733786,mnich
http://www.wikidata.org/entity/Q28807570,Nad grobem męża,http://www.wikidata.org/entity/Q806880,sztandar
http://www.wikidata.org/entity/Q28807570,Nad grobem męża,http://www.wikidata.org/entity/Q860861,rzeźba
http://www.wikidata.org/entity/Q28807570,Nad grobem męża,http://www.wikidata.org/entity/Q3391846,zbroja płytowa
