"object_id","url","desc","img_src","full_img_src","is_sent"
138,"https://zbiory.mnk.pl/pl/katalog/376528","Attentato contro la vita di Stanislao Augusto I. Poniatowski Re di Polonia / Stanislas Auguste I. Poniatowski Roi de Pologne blessé par ses propres sujets [Porwanie Stanisława Augusta, króla polskiego], Zatta, Giacomo (fl. ca 1797-1812)","https://cdn-zbiory.mnk.pl/upload/cache/multimedia_detail/fb/59/fb59305b0dbb885b03df1d6714072ac4.jpg","https://cdn-zbiory.mnk.pl/upload/multimedia/fb/59/fb59305b0dbb885b03df1d6714072ac4.jpg",0
139,"https://zbiory.mnk.pl/pl/katalog/560206","Arkebuz z zamkiem kołowym, Muller, Georg","https://cdn-zbiory.mnk.pl/upload/cache/multimedia_detail/42/cf/42cfabb20c931cfbd6eccdaa6020dd20.jpg","https://cdn-zbiory.mnk.pl/upload/multimedia/42/cf/42cfabb20c931cfbd6eccdaa6020dd20.jpg",0
140,"https://zbiory.mnk.pl/pl/katalog/362478","Śmiejąca się Hannya / Warai Hannya, z serii: Opowieści prowadzone przy stu knotkach / Hyaku monogatari, Katsushika, Hokusai (1760-1849)","https://cdn-zbiory.mnk.pl/upload/cache/multimedia_detail/99/3f/993f8cfde0dc095cc0a63881287dd786.jpg","https://cdn-zbiory.mnk.pl/upload/multimedia/99/3f/993f8cfde0dc095cc0a63881287dd786.jpg",0
141,"https://zbiory.mnk.pl/pl/katalog/401066","Spartakus, Górka, Wiktor (1922-2004)","https://cdn-zbiory.mnk.pl/upload/cache/multimedia_detail/b5/4e/b54eb1887d843467d4f49f3398fc9a52.jpg","https://cdn-zbiory.mnk.pl/upload/multimedia/b5/4e/b54eb1887d843467d4f49f3398fc9a52.jpg",0
142,"https://zbiory.mnk.pl/pl/katalog/304395","Naczynie dekoracyjne, Żygulska, Ewa (1924-1997)","https://cdn-zbiory.mnk.pl/upload/cache/multimedia_detail/81/64/8164b6aeff40dce07dfd1afddca3cb55.jpg","https://cdn-zbiory.mnk.pl/upload/multimedia/81/64/8164b6aeff40dce07dfd1afddca3cb55.jpg",0
143,"https://zbiory.mnk.pl/pl/katalog/506106","Pucharek, Dutka, Leszek (1921-2014)","https://cdn-zbiory.mnk.pl/upload/cache/multimedia_detail/00/47/0047c277153715a7d2cb537dbaff620d.jpg","https://cdn-zbiory.mnk.pl/upload/multimedia/00/47/0047c277153715a7d2cb537dbaff620d.jpg",0
144,"https://zbiory.mnk.pl/pl/katalog/35948","Kyliks czarnofigurowy,","https://cdn-zbiory.mnk.pl/upload/cache/multimedia_detail/fb/16/fb16ac1dbeee4463780b058b8b1b9d21.jpg","https://cdn-zbiory.mnk.pl/upload/multimedia/fb/16/fb16ac1dbeee4463780b058b8b1b9d21.jpg",0
145,"https://zbiory.mnk.pl/pl/katalog/59299","Jan Kazimierz (1649–1668), medal z okresu wojen polsko-szwedzkich; 1656, 1657 (?), Höhn, Jan (st.;1607-1664)","https://cdn-zbiory.mnk.pl/upload/cache/multimedia_detail/58/2b/582b47ed15c4e4d3a18d508a6011313f.jpg","https://cdn-zbiory.mnk.pl/upload/multimedia/58/2b/582b47ed15c4e4d3a18d508a6011313f.jpg",0
146,"https://zbiory.mnk.pl/pl/katalog/230709","Pięć tysięcy rubli (banknot),","https://cdn-zbiory.mnk.pl/upload/cache/multimedia_detail/78/cf/78cf32e6e872d57104208bb7a06efc45.jpg","https://cdn-zbiory.mnk.pl/upload/multimedia/78/cf/78cf32e6e872d57104208bb7a06efc45.jpg",0
147,"https://zbiory.mnk.pl/pl/katalog/286331","Ornat haftowany, nieznany","https://cdn-zbiory.mnk.pl/upload/cache/multimedia_detail/d3/6f/d36fc78a16b23160312972b274824df8.jpg","https://cdn-zbiory.mnk.pl/upload/multimedia/d3/6f/d36fc78a16b23160312972b274824df8.jpg",0
148,"https://zbiory.mnk.pl/pl/katalog/129527","Zegar szafkowy z podstawą, S. Marti et Cie","https://cdn-zbiory.mnk.pl/upload/cache/multimedia_detail/1a/d8/1ad8029d36db0dda9fa2dce8322c9243.jpg","https://cdn-zbiory.mnk.pl/upload/multimedia/1a/d8/1ad8029d36db0dda9fa2dce8322c9243.jpg",0
149,"https://zbiory.mnk.pl/pl/katalog/319557","III Gwiazdkowa Wystawa w Krakowie, Fabijański, Stanisław (1865-1947)","https://cdn-zbiory.mnk.pl/upload/cache/multimedia_detail/69/28/692833975d60e91842c33e50cf03c55b.jpg","https://cdn-zbiory.mnk.pl/upload/multimedia/69/28/692833975d60e91842c33e50cf03c55b.jpg",0
150,"https://zbiory.mnk.pl/pl/katalog/175272","Siodło z rzędu na konia po Adamie Kazimierzu Czartoryskim jako komendancie Galicyjskiej Gwardii Szlacheckiej, Morycz hafciarz warszawski","https://cdn-zbiory.mnk.pl/upload/cache/multimedia_detail/9e/29/9e29b46269768f570af471b9f6709b8f.jpg","https://cdn-zbiory.mnk.pl/upload/multimedia/9e/29/9e29b46269768f570af471b9f6709b8f.jpg",0
151,"https://zbiory.mnk.pl/pl/katalog/558103","Zeus,","https://cdn-zbiory.mnk.pl/upload/cache/multimedia_detail/92/d1/92d10356cf39a687eb674a1823d7a698.jpg","https://cdn-zbiory.mnk.pl/upload/multimedia/92/d1/92d10356cf39a687eb674a1823d7a698.jpg",0
152,"https://zbiory.mnk.pl/pl/katalog/505234","Skwer przed kościołem oo. Bernardynów w Piotrkowie Trybunalskim, Janowski, Stanisław (1866-1942)","https://cdn-zbiory.mnk.pl/upload/cache/multimedia_detail/3b/ad/3bad7a4b2f96ae234fb2808768209675.jpg","https://cdn-zbiory.mnk.pl/upload/multimedia/3b/ad/3bad7a4b2f96ae234fb2808768209675.jpg",0
153,"https://zbiory.mnk.pl/pl/katalog/420494","Portret młodej damy, Kosiński, Józef (1753-1821)","https://cdn-zbiory.mnk.pl/upload/cache/multimedia_detail/89/eb/89ebf808c34ba32c401d50abc8d28954.jpg","https://cdn-zbiory.mnk.pl/upload/multimedia/89/eb/89ebf808c34ba32c401d50abc8d28954.jpg",0
154,"https://zbiory.mnk.pl/pl/katalog/153697","Antyki., Starowieyski, Franciszek (1930-2009)","https://cdn-zbiory.mnk.pl/upload/cache/multimedia_detail/b2/64/b26420c7af101f45f95b370df3f56356.jpg","https://cdn-zbiory.mnk.pl/upload/multimedia/b2/64/b26420c7af101f45f95b370df3f56356.jpg",0
155,"https://zbiory.mnk.pl/pl/katalog/506783","Ppor. Bolesław Dunin - Wąsowicz na tle obozu w Piasecznej. Front Legionów Polskich na Wołyniu., Janowski, Stanisław (1866-1942)","https://cdn-zbiory.mnk.pl/upload/cache/multimedia_detail/87/0d/870d37209ff4489c872891201480a271.jpg","https://cdn-zbiory.mnk.pl/upload/multimedia/87/0d/870d37209ff4489c872891201480a271.jpg",0
156,"https://zbiory.mnk.pl/pl/katalog/12253","Talerz, Myronova, Janina (1987-)","https://cdn-zbiory.mnk.pl/upload/cache/multimedia_detail/ba/00/ba00af98957d889530783c84226d1d92.jpg","https://cdn-zbiory.mnk.pl/upload/multimedia/ba/00/ba00af98957d889530783c84226d1d92.jpg",0
157,"https://zbiory.mnk.pl/pl/katalog/382176","Dzban,","https://cdn-zbiory.mnk.pl/upload/cache/multimedia_detail/33/c2/33c23d8c9063f6e4487588c77e16b3dd.jpg","https://cdn-zbiory.mnk.pl/upload/multimedia/33/c2/33c23d8c9063f6e4487588c77e16b3dd.jpg",0
158,"https://zbiory.mnk.pl/pl/katalog/102057","Topole nad wodą, Stanisławski, Jan (1860-1907)","https://cdn-zbiory.mnk.pl/upload/cache/multimedia_detail/92/3f/923f56e93902f3197aa6fb6988696417.jpg","https://cdn-zbiory.mnk.pl/upload/multimedia/92/3f/923f56e93902f3197aa6fb6988696417.jpg",0
159,"https://zbiory.mnk.pl/pl/katalog/161259","Dziewczynka z chryzantemami, Boznańska, Olga (1865-1940)","https://cdn-zbiory.mnk.pl/upload/cache/multimedia_detail/88/e8/88e86a1df2becf77f79ce1a3b226e0f2.jpg","https://cdn-zbiory.mnk.pl/upload/multimedia/88/e8/88e86a1df2becf77f79ce1a3b226e0f2.jpg",0
160,"https://zbiory.mnk.pl/pl/katalog/393988","Portret Alfreda Potockiego, Matejko, Jan (1838-1893)","https://cdn-zbiory.mnk.pl/upload/cache/multimedia_detail/fe/bc/febc1743cf1970663464422a2c26052f.jpg","https://cdn-zbiory.mnk.pl/upload/multimedia/fe/bc/febc1743cf1970663464422a2c26052f.jpg",0
161,"https://zbiory.mnk.pl/pl/katalog/91338","Jatagan z pochwą,","https://cdn-zbiory.mnk.pl/upload/cache/multimedia_detail/3b/c9/3bc99bdbbf4843ded0451bc1ed39f054.jpg","https://cdn-zbiory.mnk.pl/upload/multimedia/3b/c9/3bc99bdbbf4843ded0451bc1ed39f054.jpg",0
162,"https://zbiory.mnk.pl/pl/katalog/304451","Cukiernica, Miśnia (Meissen)","https://cdn-zbiory.mnk.pl/upload/cache/multimedia_detail/e2/13/e213427809e374ce14ce89bcd0e3190c.jpg","https://cdn-zbiory.mnk.pl/upload/multimedia/e2/13/e213427809e374ce14ce89bcd0e3190c.jpg",0
163,"https://zbiory.mnk.pl/pl/katalog/429613","Wachlarz z pokryciem koronkowym, nieznany","https://cdn-zbiory.mnk.pl/upload/cache/multimedia_detail/8c/c2/8cc2f4df2083927615357b6a9574aee1.jpg","https://cdn-zbiory.mnk.pl/upload/multimedia/8c/c2/8cc2f4df2083927615357b6a9574aee1.jpg",0
164,"https://zbiory.mnk.pl/pl/katalog/335889","Filiżanka ze spodkiem, Wedgwood","https://cdn-zbiory.mnk.pl/upload/cache/multimedia_detail/9c/ad/9cada1de985eb58a71f4cbba4d044340.jpg","https://cdn-zbiory.mnk.pl/upload/multimedia/9c/ad/9cada1de985eb58a71f4cbba4d044340.jpg",0
165,"https://zbiory.mnk.pl/pl/katalog/36807","Portret starszej kobiety ubranej w błękitna suknię. Siedzi w fotelu, ukazana na wprost. Tło zróżnicowane, w barwach zdominowanych przez odcienie zielenii.","https://cdn-zbiory.mnk.pl/upload/cache/multimedia_detail/1e/98/1e98e6e50cea1a1fc07e5663c9475c04.jpg","https://cdn-zbiory.mnk.pl/upload/multimedia/1e/98/1e98e6e50cea1a1fc07e5663c9475c04.jpg",0
166,"https://zbiory.mnk.pl/pl/katalog/493618","Ułan na koniu, scena humorystyczna. Front Legionów Polskich na Wołyniu., Janowski, Stanisław (1866-1942)","https://cdn-zbiory.mnk.pl/upload/cache/multimedia_detail/81/5a/815a4f511938a4e4d60b8b8779ad2e79.jpg","https://cdn-zbiory.mnk.pl/upload/multimedia/81/5a/815a4f511938a4e4d60b8b8779ad2e79.jpg",0
167,"https://zbiory.mnk.pl/pl/katalog/203871","Szabla z pochwą,","https://cdn-zbiory.mnk.pl/upload/cache/multimedia_detail/21/44/21445ad182bde6f1aa80ce6d4873ccaf.jpg","https://cdn-zbiory.mnk.pl/upload/multimedia/21/44/21445ad182bde6f1aa80ce6d4873ccaf.jpg",0
168,"https://zbiory.mnk.pl/pl/katalog/35831","Port w Concarneau, Pankiewicz, Józef (1866-1940)","https://cdn-zbiory.mnk.pl/upload/cache/multimedia_detail/c3/4e/c34e16ccb2754d67d60f8b8b6031dc90.jpg","https://cdn-zbiory.mnk.pl/upload/multimedia/c3/4e/c34e16ccb2754d67d60f8b8b6031dc90.jpg",0
169,"https://zbiory.mnk.pl/pl/katalog/315209","Czapka ""Maciejówka"" kombatancka żołnierza I Pułku Ułanów Legionów Polskich po Stanisławie Dusiu,","https://cdn-zbiory.mnk.pl/upload/cache/multimedia_detail/4e/16/4e1667a42ebe3c5eeb6fd66df02223c0.jpg","https://cdn-zbiory.mnk.pl/upload/multimedia/4e/16/4e1667a42ebe3c5eeb6fd66df02223c0.jpg",0
170,"https://zbiory.mnk.pl/pl/katalog/324027","Naczynie dekoracyjne, Żygulska, Ewa (1924-1997)","https://cdn-zbiory.mnk.pl/upload/cache/multimedia_detail/32/65/3265ac669edf6ca7b9389f4d122aace2.jpg","https://cdn-zbiory.mnk.pl/upload/multimedia/32/65/3265ac669edf6ca7b9389f4d122aace2.jpg",0
171,"https://zbiory.mnk.pl/pl/katalog/177617","Johannes III. D.G. Rex Poloniarum, Magnus Dux Lithuaniae, Ukrainae etc. [Jan III Sobieski], Stevens, Pieter (fl. 1689)","https://cdn-zbiory.mnk.pl/upload/cache/multimedia_detail/8f/71/8f7131d08df5ed106317033b17716d95.jpg","https://cdn-zbiory.mnk.pl/upload/multimedia/8f/71/8f7131d08df5ed106317033b17716d95.jpg",0
172,"https://zbiory.mnk.pl/pl/katalog/256763","Szereg wzajemnie przenikajacych się form i plam, robiących wrażenie fantastycznego dna morskiego. Z prawej - okrągła wirujaca plama/słońce?/ Wzdłuż górnej krawędzi szereg wpływających czarnych trójkątów. Środek obrazu utrzymany w jasnej gamie żółci, zieleni, błękitów i fioletów. Poniżej kilka jasnych i ciemych plam czerwieni i szafiru. Pośrodku czarny pierzasty niewielki kształt.","https://cdn-zbiory.mnk.pl/upload/cache/multimedia_detail/69/05/6905ff32e9b662c47593a6716dfca91e.jpg","https://cdn-zbiory.mnk.pl/upload/multimedia/69/05/6905ff32e9b662c47593a6716dfca91e.jpg",0
173,"https://zbiory.mnk.pl/pl/katalog/319067","I Wystawa Niezależnych, Dąbrowa-Dąbrowski, Eugeniusz Ludwik (1870-1941)","https://cdn-zbiory.mnk.pl/upload/cache/multimedia_detail/00/64/006435a2e76d11c87dd691a998bc00bd.jpg","https://cdn-zbiory.mnk.pl/upload/multimedia/00/64/006435a2e76d11c87dd691a998bc00bd.jpg",0
174,"https://zbiory.mnk.pl/pl/katalog/558560","Aktor Ichikawa Ebizo V w roli Sansho Dayu / Sansho Dayu, Utagawa, Kuniyoshi (1797-1861)","https://cdn-zbiory.mnk.pl/upload/cache/multimedia_detail/b0/dc/b0dcc9da8aeaae58c0ad5347dcb0527c.jpg","https://cdn-zbiory.mnk.pl/upload/multimedia/b0/dc/b0dcc9da8aeaae58c0ad5347dcb0527c.jpg",0
175,"https://zbiory.mnk.pl/pl/katalog/10675","Wazon, Galle, Emile","https://cdn-zbiory.mnk.pl/upload/cache/multimedia_detail/24/f9/24f95ace65afc65c3e7c5717633bca16.jpg","https://cdn-zbiory.mnk.pl/upload/multimedia/24/f9/24f95ace65afc65c3e7c5717633bca16.jpg",0
176,"https://zbiory.mnk.pl/pl/katalog/496503","Chor. Józef Morawski, dca kompanii w 3 pp. Legionów Polskich. Front Legionów Polskich na Wołyniu., Janowski, Stanisław (1866-1942)","https://cdn-zbiory.mnk.pl/upload/cache/multimedia_detail/5f/a4/5fa45a7429c96a6838a3b4335f019c20.jpg","https://cdn-zbiory.mnk.pl/upload/multimedia/5f/a4/5fa45a7429c96a6838a3b4335f019c20.jpg",0
177,"https://zbiory.mnk.pl/pl/katalog/334760","Tabakierka, Petersburg, Cesarska Fabryka Porcelany","https://cdn-zbiory.mnk.pl/upload/cache/multimedia_detail/57/ba/57ba37daa979d7a3cea49c80e52edfcc.jpg","https://cdn-zbiory.mnk.pl/upload/multimedia/57/ba/57ba37daa979d7a3cea49c80e52edfcc.jpg",0
178,"https://zbiory.mnk.pl/pl/katalog/364871","Wawel od strony Wisły, Witkiewicz, Stanisław (1851-1915)","https://cdn-zbiory.mnk.pl/upload/cache/multimedia_detail/ed/21/ed212970bac569e6249c0e20a2119df0.jpg","https://cdn-zbiory.mnk.pl/upload/multimedia/ed/21/ed212970bac569e6249c0e20a2119df0.jpg",0
179,"https://zbiory.mnk.pl/pl/katalog/5766","Jan Kazimierz (1649–1668), donatywa 3-dukatowa, Gdańsk; 1666, Mennica Gdańsk","https://cdn-zbiory.mnk.pl/upload/cache/multimedia_detail/05/74/05748ece737531475356157bf7c8c83a.jpg","https://cdn-zbiory.mnk.pl/upload/multimedia/05/74/05748ece737531475356157bf7c8c83a.jpg",0
180,"https://zbiory.mnk.pl/pl/katalog/158516","Miniaturowa figurka Rumcajsa,","https://cdn-zbiory.mnk.pl/upload/cache/multimedia_detail/ea/e3/eae3571d0c88e01f95553199a26fe07f.jpg","https://cdn-zbiory.mnk.pl/upload/multimedia/ea/e3/eae3571d0c88e01f95553199a26fe07f.jpg",0
181,"https://zbiory.mnk.pl/pl/katalog/304054","Wenecja I, Żygulska, Ewa (1924-1997)","https://cdn-zbiory.mnk.pl/upload/cache/multimedia_detail/7b/f3/7bf371b90cd0be55b9b565d826f0cfea.jpg","https://cdn-zbiory.mnk.pl/upload/multimedia/7b/f3/7bf371b90cd0be55b9b565d826f0cfea.jpg",0
182,"https://zbiory.mnk.pl/pl/katalog/74577","Odznaka weteranów Wojskowej Straży Kolejowej, Lipczyński, Stanisław (1867-1939)","https://cdn-zbiory.mnk.pl/upload/cache/multimedia_detail/f6/b1/f6b1fffaad085de13dc75da8b745a610.jpg","https://cdn-zbiory.mnk.pl/upload/multimedia/f6/b1/f6b1fffaad085de13dc75da8b745a610.jpg",0
183,"https://zbiory.mnk.pl/pl/katalog/174581","XVI Festival International des Marionnettes,","https://cdn-zbiory.mnk.pl/upload/cache/multimedia_detail/86/51/8651b57ffe07298278a2a4b09d26dd99.jpg","https://cdn-zbiory.mnk.pl/upload/multimedia/86/51/8651b57ffe07298278a2a4b09d26dd99.jpg",0
184,"https://zbiory.mnk.pl/pl/katalog/542246","Nowe Mody, Dębicki, Stanisław (1866-1924)","https://cdn-zbiory.mnk.pl/upload/cache/multimedia_detail/52/bf/52bfbb926f93ddc9d77e845ca9c6365c.jpg","https://cdn-zbiory.mnk.pl/upload/multimedia/52/bf/52bfbb926f93ddc9d77e845ca9c6365c.jpg",0
185,"https://zbiory.mnk.pl/pl/katalog/258954","Wazka ze szkliwem czarnobrązowym z ""plamkami oliwy"", nieznany","https://cdn-zbiory.mnk.pl/upload/cache/multimedia_detail/85/fa/85fa0a7cf58bfcf744d66d61f4c82c57.jpg","https://cdn-zbiory.mnk.pl/upload/multimedia/85/fa/85fa0a7cf58bfcf744d66d61f4c82c57.jpg",0
186,"https://zbiory.mnk.pl/pl/katalog/421568","Siedzący po Prawicy, Wasilewski, Mieczysław (1942-)","https://cdn-zbiory.mnk.pl/upload/cache/multimedia_detail/1a/88/1a88babd68f0e15945ceae85584c5b02.jpg","https://cdn-zbiory.mnk.pl/upload/multimedia/1a/88/1a88babd68f0e15945ceae85584c5b02.jpg",0
187,"https://zbiory.mnk.pl/pl/katalog/304381","Dzbanek, Miśnia (Meissen)","https://cdn-zbiory.mnk.pl/upload/cache/multimedia_detail/28/49/28494bbbeb6cea9cd6ba23034d268090.jpg","https://cdn-zbiory.mnk.pl/upload/multimedia/28/49/28494bbbeb6cea9cd6ba23034d268090.jpg",0
188,"https://zbiory.mnk.pl/pl/katalog/509715","PIOTRKÓW TRYBUNALSKI -panorama miasta z widokiem kościoła i kolegium Jezuickiego, Janowski, Stanisław (1866-1942)","https://cdn-zbiory.mnk.pl/upload/cache/multimedia_detail/7f/6b/7f6bf7f8ac63ca9d56fccd18d1ef1966.jpg","https://cdn-zbiory.mnk.pl/upload/multimedia/7f/6b/7f6bf7f8ac63ca9d56fccd18d1ef1966.jpg",0
189,"https://zbiory.mnk.pl/pl/katalog/559348","Zasłona z hełmu po cesarzu Karolu V Habsburgu,","https://cdn-zbiory.mnk.pl/upload/cache/multimedia_detail/45/10/45104b34ebc6e6d0da8b2e3e8ebd31b8.jpg","https://cdn-zbiory.mnk.pl/upload/multimedia/45/10/45104b34ebc6e6d0da8b2e3e8ebd31b8.jpg",0
190,"https://zbiory.mnk.pl/pl/katalog/266469","Kusza myśliwska,","https://cdn-zbiory.mnk.pl/upload/cache/multimedia_detail/ee/cb/eecb84b02b320c983a03579fa3d8049f.jpg","https://cdn-zbiory.mnk.pl/upload/multimedia/ee/cb/eecb84b02b320c983a03579fa3d8049f.jpg",0
191,"https://zbiory.mnk.pl/pl/katalog/544053","Wystawa Ogrodnicza w Krakowie, Bukowski, Jan (1873-1943)","https://cdn-zbiory.mnk.pl/upload/cache/multimedia_detail/15/a7/15a7de99b659ed62b2081d4ffca56fe0.jpg","https://cdn-zbiory.mnk.pl/upload/multimedia/15/a7/15a7de99b659ed62b2081d4ffca56fe0.jpg",0
192,"https://zbiory.mnk.pl/pl/katalog/291082","BOGUSLAUS CHMIELNICKI COSACCORUM ZAPORAVIANORUM DUX GENERALIS (Bohdan Chmielnicki książę kozaków zaporoskich), nieznany","https://cdn-zbiory.mnk.pl/upload/cache/multimedia_detail/91/cc/91cc10d5c23088cf7a71636b8d8a87d8.jpg","https://cdn-zbiory.mnk.pl/upload/multimedia/91/cc/91cc10d5c23088cf7a71636b8d8a87d8.jpg",0
193,"https://zbiory.mnk.pl/pl/katalog/9407","Popielniczka, Szymański, Tadeusz (1908-1976)","https://cdn-zbiory.mnk.pl/upload/cache/multimedia_detail/b1/09/b10934c73f9ab7fec3584b573bf9b6d2.jpg","https://cdn-zbiory.mnk.pl/upload/multimedia/b1/09/b10934c73f9ab7fec3584b573bf9b6d2.jpg",0
194,"https://zbiory.mnk.pl/pl/katalog/8137","Zegar kominkowy,","https://cdn-zbiory.mnk.pl/upload/cache/multimedia_detail/63/5d/635daaddaeb7f2f024b30184597fbc29.jpg","https://cdn-zbiory.mnk.pl/upload/multimedia/63/5d/635daaddaeb7f2f024b30184597fbc29.jpg",0
195,"https://zbiory.mnk.pl/pl/katalog/460858","Wazonik, Salviati, Compagne de Venise a Murano","https://cdn-zbiory.mnk.pl/upload/cache/multimedia_detail/1f/de/1fde88e8ed8d866ff93ec040b71ee909.jpg","https://cdn-zbiory.mnk.pl/upload/multimedia/1f/de/1fde88e8ed8d866ff93ec040b71ee909.jpg",0
196,"https://zbiory.mnk.pl/pl/katalog/264265","Ornat z haftowaną kolumną, nieznany","https://cdn-zbiory.mnk.pl/upload/cache/multimedia_detail/c0/38/c038d2b3644cda0aeb6331377cfcf822.jpg","https://cdn-zbiory.mnk.pl/upload/multimedia/c0/38/c038d2b3644cda0aeb6331377cfcf822.jpg",0
197,"https://zbiory.mnk.pl/pl/katalog/328804","Bukiet,","https://cdn-zbiory.mnk.pl/upload/cache/multimedia_detail/8e/28/8e286e6c59b9fb790a6d1d624d5cfa26.jpg","https://cdn-zbiory.mnk.pl/upload/multimedia/8e/28/8e286e6c59b9fb790a6d1d624d5cfa26.jpg",0
198,"https://zbiory.mnk.pl/pl/katalog/533807","Wazon, Sèvres","https://cdn-zbiory.mnk.pl/upload/cache/multimedia_detail/3c/f0/3cf0b5ea4962f3d17d6d73139a1eb6e0.jpg","https://cdn-zbiory.mnk.pl/upload/multimedia/3c/f0/3cf0b5ea4962f3d17d6d73139a1eb6e0.jpg",0
199,"https://zbiory.mnk.pl/pl/katalog/259872","Portret synów Jana III Sobieskiego (1629–1696) – Aleksandra (1677–1714), Konstantego (1680–1726) i Jana (1683–1685), nieznany","https://cdn-zbiory.mnk.pl/upload/cache/multimedia_detail/80/a9/80a97e0c43ff1b2532d0af2335c3b6fb.jpg","https://cdn-zbiory.mnk.pl/upload/multimedia/80/a9/80a97e0c43ff1b2532d0af2335c3b6fb.jpg",0
200,"https://zbiory.mnk.pl/pl/katalog/86606","Odznaka instruktorska Przysposobienia Wojskowego Lotniczego, Gontarczyk, Wiktor","https://cdn-zbiory.mnk.pl/upload/cache/multimedia_detail/4e/d0/4ed01c0e6deec9d8f2d54371dfbbabdc.jpg","https://cdn-zbiory.mnk.pl/upload/multimedia/4e/d0/4ed01c0e6deec9d8f2d54371dfbbabdc.jpg",0
201,"https://zbiory.mnk.pl/pl/katalog/401675","Para wysokich butów z cholewami, nieznany","https://cdn-zbiory.mnk.pl/upload/cache/multimedia_detail/21/bb/21bb0a21a8c83861fea9000f1eee06b7.jpg","https://cdn-zbiory.mnk.pl/upload/multimedia/21/bb/21bb0a21a8c83861fea9000f1eee06b7.jpg",0
202,"https://zbiory.mnk.pl/pl/katalog/102628","Szyrma Hercun Sery Piata Drystun na Dryflifce Pan - karykatura, Orłowski, Aleksander (1777-1832)","https://cdn-zbiory.mnk.pl/upload/cache/multimedia_detail/2d/67/2d670cb7620f40adade82a1ce29ecda1.jpg","https://cdn-zbiory.mnk.pl/upload/multimedia/2d/67/2d670cb7620f40adade82a1ce29ecda1.jpg",0
203,"https://zbiory.mnk.pl/pl/katalog/203273","Portret mężczyzny nakładającego rękawiczkę, Mostaert, Jan (ca.1475-1553/1555)","https://cdn-zbiory.mnk.pl/upload/cache/multimedia_detail/17/65/1765156a1551ab999c676788baf3aad3.jpg","https://cdn-zbiory.mnk.pl/upload/multimedia/17/65/1765156a1551ab999c676788baf3aad3.jpg",0
204,"https://zbiory.mnk.pl/pl/katalog/83712","Mieszko III (1173–1202), brakteat, Gniezno (?); po 1181 r., mennica Gniezno","https://cdn-zbiory.mnk.pl/upload/cache/multimedia_detail/a1/10/a110512b9d32a5eaea31f9d02c8e6b86.jpg","https://cdn-zbiory.mnk.pl/upload/multimedia/a1/10/a110512b9d32a5eaea31f9d02c8e6b86.jpg",0
205,"https://zbiory.mnk.pl/pl/katalog/325558","Powszechna Polska Wystawa Architektury Rzeźby i Malarstwa Lwów, Sichulski, Kazimierz (1879-1942)","https://cdn-zbiory.mnk.pl/upload/cache/multimedia_detail/cd/9b/cd9b92104eb5e4902ec0d0b78af4268a.jpg","https://cdn-zbiory.mnk.pl/upload/multimedia/cd/9b/cd9b92104eb5e4902ec0d0b78af4268a.jpg",0
206,"https://zbiory.mnk.pl/pl/katalog/438447","Kufel cechowy, Rabe, Johann Jeremias, st.","https://cdn-zbiory.mnk.pl/upload/cache/multimedia_detail/7c/d0/7cd0ac18295c2c974dd73fafed4827ca.jpg","https://cdn-zbiory.mnk.pl/upload/multimedia/7c/d0/7cd0ac18295c2c974dd73fafed4827ca.jpg",0
207,"https://zbiory.mnk.pl/pl/katalog/357463","Wodospad konia Yoshitsune w Yoshino / Washu Yoshino Yoshitsune uma arai no taki, z serii: Oglądanie wodospadów w różnych prowincjach / Shokoku taki meguri, Katsushika, Hokusai (1760-1849)","https://cdn-zbiory.mnk.pl/upload/cache/multimedia_detail/99/ee/99eeafe19a0519c0481f06fede87c8c6.jpg","https://cdn-zbiory.mnk.pl/upload/multimedia/99/ee/99eeafe19a0519c0481f06fede87c8c6.jpg",0
208,"https://zbiory.mnk.pl/pl/katalog/291374","BOGISLAO CHMIELNICK (!) [bOHDAN cHMIELNICKI], z:Elogii di capitani illustri scritti da Lorenzo Crasso napoletano barone di Pianura, Venezia, 1683, Pressi Combi e la Nou, 4 ilustracje, nieznany","https://cdn-zbiory.mnk.pl/upload/cache/multimedia_detail/03/61/0361100e98641a2539d636e8e03ae727.jpg","https://cdn-zbiory.mnk.pl/upload/multimedia/03/61/0361100e98641a2539d636e8e03ae727.jpg",0
209,"https://zbiory.mnk.pl/pl/katalog/366415","Odznaka 75 Pułku Piechoty - oficerska, Gontarczyk, Wiktor","https://cdn-zbiory.mnk.pl/upload/cache/multimedia_detail/a4/51/a451995e2834e357fec4fe9f3d554bc4.jpg","https://cdn-zbiory.mnk.pl/upload/multimedia/a4/51/a451995e2834e357fec4fe9f3d554bc4.jpg",0
210,"https://zbiory.mnk.pl/pl/katalog/293166","PIETRO DOROZENKO GENERALE DE COSACCHII ZAPOROVIESI (Piotr Doroszenko hetman Kozaków zaporoskich). Z nieznanego wydawnictwa niemieckiego, nieznany","https://cdn-zbiory.mnk.pl/upload/cache/multimedia_detail/4a/cb/4acbd6d03caa0284dc7ecd33b39548a4.jpg","https://cdn-zbiory.mnk.pl/upload/multimedia/4a/cb/4acbd6d03caa0284dc7ecd33b39548a4.jpg",0
