object_id,object_uri,title,description,image_uri
6556a0f7b1a24541750175,https://muzeumcyfrowe.mnwr.pl/obiekt/zmartwychwstanie-chrystusa,Zmartwychwstanie Chrystusa,"Willmann, Michael Lucas Leopold, ok. 1682",https://muzeumcyfrowe.mnwr.pl/uploads/thumbs/6556a0f7b1a24541750175.jpg
654e408920fc1732959595,https://muzeumcyfrowe.mnwr.pl/obiekt/rodzina-chrystusa,Rodzina Chrystusa,"Willmann, Michael Lucas Leopold, 1677-1679",https://muzeumcyfrowe.mnwr.pl/uploads/thumbs/654e408920fc1732959595.jpg
65554f4db6351284611140,https://muzeumcyfrowe.mnwr.pl/obiekt/wizja-sw-ludgardy,Wizja św. Ludgardy,"Willmann, Michael Lucas Leopold, ok. 1682",https://muzeumcyfrowe.mnwr.pl/uploads/thumbs/65554f4db6351284611140.jpg
6556a0b598cdb787012829,https://muzeumcyfrowe.mnwr.pl/obiekt/pierwszy-upadek-chrystusa-pod-krzyzem,Pierwszy upadek Chrystusa pod krzyżem,"Willmann, Michael Lucas Leopold, ok. 1682",https://muzeumcyfrowe.mnwr.pl/uploads/thumbs/6556a0b598cdb787012829.jpg
6556a0bd8f73a550336966,https://muzeumcyfrowe.mnwr.pl/obiekt/przybicie-chrystusa-do-krzyza,Przybicie Chrystusa do krzyża,"Willmann, Michael Lucas Leopold, ok. 1682",https://muzeumcyfrowe.mnwr.pl/uploads/thumbs/6556a0bd8f73a550336966.jpg
6556a0c4f17c5891577365,https://muzeumcyfrowe.mnwr.pl/obiekt/spotkanie-chrystusa-z-niewiastami-jerozolimskimi,Spotkanie Chrystusa z niewiastami jerozolimskimi,"Willmann, Michael Lucas Leopold, ok. 1682",https://muzeumcyfrowe.mnwr.pl/uploads/thumbs/6556a0c4f17c5891577365.jpg
6556a0d2c7a31280578294,https://muzeumcyfrowe.mnwr.pl/obiekt/meczenstwo-sw-barbary,Męczeństwo św. Barbary,"Willmann, Michael Lucas Leopold, ok. 1682",https://muzeumcyfrowe.mnwr.pl/uploads/thumbs/6556a0d2c7a31280578294.jpg
6556a0eeae440215533427,https://muzeumcyfrowe.mnwr.pl/obiekt/dysputa-sw-katarzyny,Dysputa św. Katarzyny,"Willmann, Michael Lucas Leopold, ok. 1682",https://muzeumcyfrowe.mnwr.pl/uploads/thumbs/6556a0eeae440215533427.jpg
6556a10aa1bfb593670857,https://muzeumcyfrowe.mnwr.pl/obiekt/pocalunek-jozefa-1,Pocałunek Józefa,"Willmann, Michael Lucas Leopold, ok. 1682",https://muzeumcyfrowe.mnwr.pl/uploads/thumbs/6556a10aa1bfb593670857.jpg
65554f552688a323587235,https://muzeumcyfrowe.mnwr.pl/obiekt/droga-na-golgote,Droga na Golgotę,"Willmann, Michael Lucas Leopold, ok. 1685",https://muzeumcyfrowe.mnwr.pl/uploads/thumbs/65554f552688a323587235.jpg
6556a094500a0010386063,https://muzeumcyfrowe.mnwr.pl/obiekt/ucieczka-do-egiptu-1,Ucieczka do Egiptu,"Willmann, Michael Lucas Leopold, ok. 1685",https://muzeumcyfrowe.mnwr.pl/uploads/thumbs/6556a094500a0010386063.jpg
6556a1391f65d241979139,https://muzeumcyfrowe.mnwr.pl/obiekt/sw-urszula,Św. Urszula,"Willmann, Michael Lucas Leopold, ok. 1685",https://muzeumcyfrowe.mnwr.pl/uploads/thumbs/6556a1391f65d241979139.jpg
653b7847d32f0187446493,https://muzeumcyfrowe.mnwr.pl/obiekt/poklon-pasterzy,Pokłon pasterzy,"Willmann, Michael Lucas Leopold, około 1682",https://muzeumcyfrowe.mnwr.pl/uploads/thumbs/653b7847d32f0187446493.jpg
654e43fa956d9853855543,https://muzeumcyfrowe.mnwr.pl/obiekt/melchizedek,Melchizedek,"Willmann, Michael Lucas Leopold, 1681",https://muzeumcyfrowe.mnwr.pl/uploads/thumbs/654e43fa956d9853855543.jpg
654e43ec984e6212359245,https://muzeumcyfrowe.mnwr.pl/obiekt/aaron,Aaron,"Willmann, Michael Lucas Leopold, 1681",https://muzeumcyfrowe.mnwr.pl/uploads/thumbs/654e43ec984e6212359245.jpg
653b838e9ce5e096305441,https://muzeumcyfrowe.mnwr.pl/obiekt/chrystus-w-ogrojcu,Chrystus w Ogrójcu,"Willmann, Michael Lucas Leopold, 1682",https://muzeumcyfrowe.mnwr.pl/uploads/thumbs/653b838e9ce5e096305441.jpg
654d69346bbd9877552920,https://muzeumcyfrowe.mnwr.pl/obiekt/autoportret-6,Autoportret,"Willmann, Michael Lucas Leopold, 1682",https://muzeumcyfrowe.mnwr.pl/uploads/thumbs/654d69346bbd9877552920.jpg
654e432fdfefa792625203,https://muzeumcyfrowe.mnwr.pl/obiekt/portret-amsterdamskiego-kupca,Portret amsterdamskiego kupca,"Maes, Nicolaes, ok. 1670",https://muzeumcyfrowe.mnwr.pl/uploads/thumbs/654e432fdfefa792625203.jpg
653b83838786e340393696,https://muzeumcyfrowe.mnwr.pl/obiekt/ecce-homo,Ecce Homo,"Willmann, Michael Lucas Leopold, 1682",https://muzeumcyfrowe.mnwr.pl/uploads/thumbs/653b83838786e340393696.jpg
65554f3243001479775678,https://muzeumcyfrowe.mnwr.pl/obiekt/smierc-sw-barbary-1,Śmierć św. Barbary,"Willmann, Michael Lucas Leopold, przed 1697",https://muzeumcyfrowe.mnwr.pl/uploads/thumbs/65554f3243001479775678.jpg
653b77e05ef4c296236831,https://muzeumcyfrowe.mnwr.pl/obiekt/portret-bernharda-rosy,Portret Bernharda Rosy,"Willmann, Michael Lucas Leopold, 1684",https://muzeumcyfrowe.mnwr.pl/uploads/thumbs/653b77e05ef4c296236831.jpg
65409de457adf171757989,https://muzeumcyfrowe.mnwr.pl/obiekt/sw-katarzyna,Św. Katarzyna,"Willmann, Michael Lucas Leopold, ok. 1690",https://muzeumcyfrowe.mnwr.pl/uploads/thumbs/65409de457adf171757989.jpg
65554f4967203010346804,https://muzeumcyfrowe.mnwr.pl/obiekt/smierc-i-apoteoza-sw-waclawa,Śmierć i apoteoza św. Wacława,"Willmann, Michael Lucas Leopold, ok. 1690",https://muzeumcyfrowe.mnwr.pl/uploads/thumbs/65554f4967203010346804.jpg
654e414e03257301559385,https://muzeumcyfrowe.mnwr.pl/obiekt/ruiny-koloseum-w-rzymie,Ruiny Koloseum w Rzymie,"Bloemen, Jan Frans van, ok. 1690",https://muzeumcyfrowe.mnwr.pl/uploads/thumbs/654e414e03257301559385.jpg
6556a115b35b1454219777,https://muzeumcyfrowe.mnwr.pl/obiekt/smierc-sw-barbary,Śmierć św. Barbary,"Willmann, Michael Lucas Leopold, 1687",https://muzeumcyfrowe.mnwr.pl/uploads/thumbs/6556a115b35b1454219777.jpg
654e419ca1693936344397,https://muzeumcyfrowe.mnwr.pl/obiekt/pejzaz-z-wodospadem,Pejzaż z wodospadem,"Mulier, Pieter młodszy, ok. 1700",https://muzeumcyfrowe.mnwr.pl/uploads/thumbs/654e419ca1693936344397.jpg
6556a104ea55e004735489,https://muzeumcyfrowe.mnwr.pl/obiekt/milosierny-samarytanin,Miłosierny Samarytanin,"Willmann, Michael Lucas Leopold, ok. 1695",https://muzeumcyfrowe.mnwr.pl/uploads/thumbs/6556a104ea55e004735489.jpg
654e4194c2480431959262,https://muzeumcyfrowe.mnwr.pl/obiekt/alegoria-przemijania,Alegoria przemijania,"Verbruggen, Gaspar Peeter van młodszy, ok. 1690",https://muzeumcyfrowe.mnwr.pl/uploads/thumbs/654e4194c2480431959262.jpg
6556a09a8bc27059821051,https://muzeumcyfrowe.mnwr.pl/obiekt/chrystus-przy-kolumnie,Chrystus przy kolumnie,"Willmann, Michael Lucas Leopold, około 1701",https://muzeumcyfrowe.mnwr.pl/uploads/thumbs/6556a09a8bc27059821051.jpg
654e42fc6798d290083236,https://muzeumcyfrowe.mnwr.pl/obiekt/owca-i-baran,Owca i baran,"Roos, Philipp Peter, ok. 1690",https://muzeumcyfrowe.mnwr.pl/uploads/thumbs/654e42fc6798d290083236.jpg
6556a1005e637946353296,https://muzeumcyfrowe.mnwr.pl/obiekt/sw-ambrozy,Św. Ambroży,"Willmann, Michael Lucas Leopold, 1695-1696",https://muzeumcyfrowe.mnwr.pl/uploads/thumbs/6556a1005e637946353296.jpg
6556a0e691b5b231989448,https://muzeumcyfrowe.mnwr.pl/obiekt/sw-grzegorz,Św. Grzegorz,"Willmann, Michael Lucas Leopold, 1695-1696",https://muzeumcyfrowe.mnwr.pl/uploads/thumbs/6556a0e691b5b231989448.jpg
654e43001edf3042405008,https://muzeumcyfrowe.mnwr.pl/obiekt/czajka-szczygiel-i-zimorodek,"Czajka, szczygieł i zimorodek","Hamilton, Philipp Ferdynand de, ok. 1700",https://muzeumcyfrowe.mnwr.pl/uploads/thumbs/654e43001edf3042405008.jpg
6556a0a32ede9545560210,https://muzeumcyfrowe.mnwr.pl/obiekt/sw-augustyn,Św. Augustyn,"Willmann, Michael Lucas Leopold, 1696",https://muzeumcyfrowe.mnwr.pl/uploads/thumbs/6556a0a32ede9545560210.jpg
654e40b70bcab009911899,https://muzeumcyfrowe.mnwr.pl/obiekt/zdjecie-z-krzyza,Zdjęcie z krzyża,"Rottmayr, Johann Michael, ok. 1702",https://muzeumcyfrowe.mnwr.pl/uploads/thumbs/654e40b70bcab009911899.jpg
6556a0dee1def553883409,https://muzeumcyfrowe.mnwr.pl/obiekt/chrystus-frasobliwy-1,Chrystus frasobliwy,"Willmann, Michael Lucas Leopold, 1701",https://muzeumcyfrowe.mnwr.pl/uploads/thumbs/6556a0dee1def553883409.jpg
654e42feecc6a402818895,https://muzeumcyfrowe.mnwr.pl/obiekt/droga-w-lesistej-dolinie,Droga w lesistej dolinie,"Agricola, Christoph Ludwig, po 1700",https://muzeumcyfrowe.mnwr.pl/uploads/thumbs/654e42feecc6a402818895.jpg
6556a133ef1ae665241036,https://muzeumcyfrowe.mnwr.pl/obiekt/matka-boska-bolesna-2,Matka Boska Bolesna,"Willmann, Michael Lucas Leopold, 1702",https://muzeumcyfrowe.mnwr.pl/uploads/thumbs/6556a133ef1ae665241036.jpg
6556a13ed4e7f152385904,https://muzeumcyfrowe.mnwr.pl/obiekt/sw-jan,Św. Jan,"Willmann, Michael Lucas Leopold, 1702",https://muzeumcyfrowe.mnwr.pl/uploads/thumbs/6556a13ed4e7f152385904.jpg
6556a11cd01f7384278004,https://muzeumcyfrowe.mnwr.pl/obiekt/chrystus-na-krzyzu-1,Chrystus na krzyżu,"Willmann, Michael Lucas Leopold, 1702",https://muzeumcyfrowe.mnwr.pl/uploads/thumbs/6556a11cd01f7384278004.jpg
653b80ac61cc6759711160,https://muzeumcyfrowe.mnwr.pl/obiekt/ukrzyzowanie-tarcza-trumienna-cechu-piekarzy-z-bolkowa,Ukrzyżowanie – tarcza trumienna cechu piekarzy z Bolkowa,1709,https://muzeumcyfrowe.mnwr.pl/uploads/thumbs/653b80ac61cc6759711160.jpg
653b80a90d513523062145,https://muzeumcyfrowe.mnwr.pl/obiekt/zlozenie-do-grobu-tarcza-trumienna-cechu-piekarzy-z-bolkowa,Złożenie do grobu – tarcza trumienna cechu piekarzy z Bolkowa,1709,https://muzeumcyfrowe.mnwr.pl/uploads/thumbs/653b80a90d513523062145.jpg
653b80ab1e0e5372335919,https://muzeumcyfrowe.mnwr.pl/obiekt/zmartwychwstanie-tarcza-trumienna-cechu-piekarzy-z-bolkowa,Zmartwychwstanie – tarcza trumienna cechu piekarzy z Bolkowa,1709,https://muzeumcyfrowe.mnwr.pl/uploads/thumbs/653b80ab1e0e5372335919.jpg
653b80adb770b403291867,https://muzeumcyfrowe.mnwr.pl/obiekt/przemienienie-panskie-tarcza-trumienna-cechu-piekarzy-z-bolkowa,Przemienienie Pańskie – tarcza trumienna cechu piekarzy z Bolkowa,1709,https://muzeumcyfrowe.mnwr.pl/uploads/thumbs/653b80adb770b403291867.jpg
653b80af5a168829042160,https://muzeumcyfrowe.mnwr.pl/obiekt/niesienie-krzyza-tarcza-trumienna-cechu-piekarzy-z-bolkowa,Niesienie krzyża – tarcza trumienna cechu piekarzy z Bolkowa,1709,https://muzeumcyfrowe.mnwr.pl/uploads/thumbs/653b80af5a168829042160.jpg
653b80b0cd17d192522734,https://muzeumcyfrowe.mnwr.pl/obiekt/wskrzeszenie-mlodzienca-z-nain-tarcza-trumienna-cechu-piekarzy-z-bolkowa,Wskrzeszenie młodzieńca z Nain – tarcza trumienna cechu piekarzy z Bolkowa,1709,https://muzeumcyfrowe.mnwr.pl/uploads/thumbs/653b80b0cd17d192522734.jpg
653b80b2378c6507862820,https://muzeumcyfrowe.mnwr.pl/obiekt/smierc-koszaca-kwiaty-tarcza-trumienna-cechu-piekarzy-z-bolkowa,Śmierć kosząca kwiaty – tarcza trumienna cechu piekarzy z Bolkowa,1709,https://muzeumcyfrowe.mnwr.pl/uploads/thumbs/653b80b2378c6507862820.jpg
654e41b00807c661339935,https://muzeumcyfrowe.mnwr.pl/obiekt/smierc-sofonisby,Śmierć Sofonisby,"Courtin, Jacques Francois, 1710-1730",https://muzeumcyfrowe.mnwr.pl/uploads/thumbs/654e41b00807c661339935.jpg
654e41abbafe4418211368,https://muzeumcyfrowe.mnwr.pl/obiekt/dwaj-modlacy-sie-kapucyni,Dwaj modlący się kapucyni,"Magnasco, Alessandro, 2. dziesięciolecie XVIII w.",https://muzeumcyfrowe.mnwr.pl/uploads/thumbs/654e41abbafe4418211368.jpg
654e43eb68514863927623,https://muzeumcyfrowe.mnwr.pl/obiekt/stracenie-aniolow,Strącenie aniołów,"Altomonte, Martino, ok. 1716",https://muzeumcyfrowe.mnwr.pl/uploads/thumbs/654e43eb68514863927623.jpg
654e40a5c2c80963256710,https://muzeumcyfrowe.mnwr.pl/obiekt/wyjscie-lota-z-sodomy,Wyjście Lota z Sodomy,"Gionima, Antonio, ok. 1700",https://muzeumcyfrowe.mnwr.pl/uploads/thumbs/654e40a5c2c80963256710.jpg
654e411606ccc197088553,https://muzeumcyfrowe.mnwr.pl/obiekt/gorska-dolina-z-rzeka-i-wedrowcami,Górska dolina z rzeką i wędrowcami,"Schinnagel, Maximilian Josef, ok. 1730",https://muzeumcyfrowe.mnwr.pl/uploads/thumbs/654e411606ccc197088553.jpg
654e416716167601819523,https://muzeumcyfrowe.mnwr.pl/obiekt/alegoria-sztuki-rzezbiarskiej,Alegoria sztuki rzeźbiarskiej,"Platzer, Johann Georg, ok. 1730",https://muzeumcyfrowe.mnwr.pl/uploads/thumbs/654e416716167601819523.jpg
654e40b8041e2717276357,https://muzeumcyfrowe.mnwr.pl/obiekt/obrzezanie-chrystusa,Obrzezanie Chrystusa,"Kern, Anton, 1730 (?)",https://muzeumcyfrowe.mnwr.pl/uploads/thumbs/654e40b8041e2717276357.jpg
654e41b0d53ef069944513,https://muzeumcyfrowe.mnwr.pl/obiekt/portret-chlopca,Portret chłopca,"Chardin, Jean Baptiste Siméon, lata 30. XVIII w.",https://muzeumcyfrowe.mnwr.pl/uploads/thumbs/654e41b0d53ef069944513.jpg
654e4156c599d553231122,https://muzeumcyfrowe.mnwr.pl/obiekt/abraham-wypedza-hagar-z-synkiem-izmaelem,Abraham wypędza Hagar z synkiem Izmaelem,"Cignaroli, Giambettino, ok. 1740",https://muzeumcyfrowe.mnwr.pl/uploads/thumbs/654e4156c599d553231122.jpg
654e41a92ef5a085384648,https://muzeumcyfrowe.mnwr.pl/obiekt/poklon-trzech-kroli-1,Pokłon Trzech Króli,"Giaquinto, Corrado, ok. 1740",https://muzeumcyfrowe.mnwr.pl/uploads/thumbs/654e41a92ef5a085384648.jpg
654e41a064f69299618227,https://muzeumcyfrowe.mnwr.pl/obiekt/ofiarowanie-chrystusa-w-swiatyni,Ofiarowanie Chrystusa w świątyni,"Czechowicz, Szymon, ok. 1750",https://muzeumcyfrowe.mnwr.pl/uploads/thumbs/654e41a064f69299618227.jpg
654e4300f3969791801567,https://muzeumcyfrowe.mnwr.pl/obiekt/rabusie-grobow,Rabusie grobów,"Mildorfer, Josef Ignaz, ok. 1760",https://muzeumcyfrowe.mnwr.pl/uploads/thumbs/654e4300f3969791801567.jpg
654e40d17947c372145142,https://muzeumcyfrowe.mnwr.pl/obiekt/portret-izabeli-branickiej,Portret Izabeli Branickiej,"Bacciarelli, Marcello, po 1758",https://muzeumcyfrowe.mnwr.pl/uploads/thumbs/654e40d17947c372145142.jpg
654e41af2f468183482637,https://muzeumcyfrowe.mnwr.pl/obiekt/portret-stanislawa-lubomirskiego,Portret Stanisława Lubomirskiego,"Bacciarelli, Marcello, 1762",https://muzeumcyfrowe.mnwr.pl/uploads/thumbs/654e41af2f468183482637.jpg
654e42fd30a69569403754,https://muzeumcyfrowe.mnwr.pl/obiekt/abraham-uczy-egipcjan-astronomii,Abraham uczy Egipcjan astronomii,"Schmidt, Martin Johann, ok. 1770",https://muzeumcyfrowe.mnwr.pl/uploads/thumbs/654e42fd30a69569403754.jpg
654e441891565233983961,https://muzeumcyfrowe.mnwr.pl/obiekt/cesarzowa-maria-teresa-z-mezem-i-dziecmi,Cesarzowa Maria Teresa z mężem i dziećmi,"Pohl, Wenzel, 1768",https://muzeumcyfrowe.mnwr.pl/uploads/thumbs/654e441891565233983961.jpg
654e40a6b71dd347418957,https://muzeumcyfrowe.mnwr.pl/obiekt/wjazd-jerzego-ossolinskiego-do-rzymu-w-roku-1633,Wjazd Jerzego Ossolińskiego do Rzymu w roku 1633,"Bellotto, Bernardo, 1779",https://muzeumcyfrowe.mnwr.pl/uploads/thumbs/654e40a6b71dd347418957.jpg
654e41ae3647c436541329,https://muzeumcyfrowe.mnwr.pl/obiekt/portret-michala-poniatowskiego,Portret Michała Poniatowskiego,"Bacciarelli, Marcello, 1784-1786",https://muzeumcyfrowe.mnwr.pl/uploads/thumbs/654e41ae3647c436541329.jpg
654e41c014dae974464764,https://muzeumcyfrowe.mnwr.pl/obiekt/portret-stanislawa-augusta,Portret Stanisława Augusta,"Lampi, Jan Chrzciciel starszy, ok. 1790",https://muzeumcyfrowe.mnwr.pl/uploads/thumbs/654e41c014dae974464764.jpg
654e41e0c2499039596736,https://muzeumcyfrowe.mnwr.pl/obiekt/para-aktorow,Para aktorów,"Tischbein, Johann Friedrich August, ok. 1796",https://muzeumcyfrowe.mnwr.pl/uploads/thumbs/654e41e0c2499039596736.jpg
654e4178933a4824568126,https://muzeumcyfrowe.mnwr.pl/obiekt/scena-uliczna,Scena uliczna,"Quadal, Martin Ferdinand, 1792",https://muzeumcyfrowe.mnwr.pl/uploads/thumbs/654e4178933a4824568126.jpg
654e4177ae735457320238,https://muzeumcyfrowe.mnwr.pl/obiekt/portret-zbiorowy-rodziny-w-parku,Portret zbiorowy rodziny w parku,"Henry, Suzette, ok. 1810",https://muzeumcyfrowe.mnwr.pl/uploads/thumbs/654e4177ae735457320238.jpg
654e41c100dad345377707,https://muzeumcyfrowe.mnwr.pl/obiekt/portret-ludwiki-kossakowskiej,Portret Ludwiki Kossakowskiej,"Lampi, Jan Chrzciciel starszy, 1807",https://muzeumcyfrowe.mnwr.pl/uploads/thumbs/654e41c100dad345377707.jpg
654e41b1ab9d8357090918,https://muzeumcyfrowe.mnwr.pl/obiekt/portret-fanny-ksieznej-biron-von-curland,Portret Fanny księżnej Biron von Curland,"Vigée-Lebrun, Marie Elisabeth Luise, 1810",https://muzeumcyfrowe.mnwr.pl/uploads/thumbs/654e41b1ab9d8357090918.jpg
654e43d9c6534050061893,https://muzeumcyfrowe.mnwr.pl/obiekt/portret-ksiecia-reichstadtu,Portret księcia Reichstadtu,"Stieler, Josef Karl, 1819",https://muzeumcyfrowe.mnwr.pl/uploads/thumbs/654e43d9c6534050061893.jpg
65fb6c2cb35ca283390975,https://muzeumcyfrowe.mnwr.pl/obiekt/portret-kazimiery-ze-skoraszewskich-zoltowskiej,Portret Kazimiery ze Skoraszewskich Żółtowskiej,"Lampi, Franciszek Ksawery, ok. 1825",https://muzeumcyfrowe.mnwr.pl/uploads/thumbs/65fb6c2cb35ca283390975.jpg
654e41e299f4b881340335,https://muzeumcyfrowe.mnwr.pl/obiekt/poranek-na-wybrzezu-ischii-pejzaz-wloski,Poranek na wybrzeżu Ischii. Pejzaż włoski.,"Dahl, Johan Christian, 1822",https://muzeumcyfrowe.mnwr.pl/uploads/thumbs/654e41e299f4b881340335.jpg
654e4045e3e22077011803,https://muzeumcyfrowe.mnwr.pl/obiekt/lodowiec-grindelwald,Lodowiec Grindelwald,"Koch, Joseph Anton, 1823",https://muzeumcyfrowe.mnwr.pl/uploads/thumbs/654e4045e3e22077011803.jpg
654e43119e6d5390473043,https://muzeumcyfrowe.mnwr.pl/obiekt/pejzaz-z-kosciolem,Pejzaż z kościołem,"Quaglio, Domenico, ok. 1830",https://muzeumcyfrowe.mnwr.pl/uploads/thumbs/654e43119e6d5390473043.jpg
654e41e19fcb1899547047,https://muzeumcyfrowe.mnwr.pl/obiekt/portret-dwoch-dziewczat-w-ogrodzie,Portret dwóch dziewcząt w ogrodzie,"Rausch, Bernhard Peter von, 1830",https://muzeumcyfrowe.mnwr.pl/uploads/thumbs/654e41e19fcb1899547047.jpg
654e41d860198073396152,https://muzeumcyfrowe.mnwr.pl/obiekt/blekitni-huzarzy,Błękitni huzarzy,"Michałowski, Piotr, 1836 ?",https://muzeumcyfrowe.mnwr.pl/uploads/thumbs/654e41d860198073396152.jpg
654e41e37741d761006716,https://muzeumcyfrowe.mnwr.pl/obiekt/nawiedzenie,Nawiedzenie,"Steinle, Edward Jakob von, 1831",https://muzeumcyfrowe.mnwr.pl/uploads/thumbs/654e41e37741d761006716.jpg
654e404a1677a706084554,https://muzeumcyfrowe.mnwr.pl/obiekt/pasterze-przed-kapliczka,Pasterze przed kapliczką,"Richter, Adrian Ludwig, 1833",https://muzeumcyfrowe.mnwr.pl/uploads/thumbs/654e404a1677a706084554.jpg
654e40a8e57cc831788235,https://muzeumcyfrowe.mnwr.pl/obiekt/napoleon-konno-wydajacy-rozkazy,Napoleon konno wydający rozkazy,"Michałowski, Piotr, 1835-1837",https://muzeumcyfrowe.mnwr.pl/uploads/thumbs/654e40a8e57cc831788235.jpg
654e41c6d96da828026414,https://muzeumcyfrowe.mnwr.pl/obiekt/chlopiec-na-koniu,Chłopiec na koniu,"Michałowski, Piotr, ok. 1840",https://muzeumcyfrowe.mnwr.pl/uploads/thumbs/654e41c6d96da828026414.jpg
654e41d9375e0612288706,https://muzeumcyfrowe.mnwr.pl/obiekt/portret-generala-kniaziewicza,Portret generała Kniaziewicza,"Michałowski, Piotr, 1835-1937",https://muzeumcyfrowe.mnwr.pl/uploads/thumbs/654e41d9375e0612288706.jpg
654e404500fff762466856,https://muzeumcyfrowe.mnwr.pl/obiekt/bazylika-sw-piotra-w-weronie,Bazylika św. Piotra w Weronie,"Kirchner, Albert Emil, 1845",https://muzeumcyfrowe.mnwr.pl/uploads/thumbs/654e404500fff762466856.jpg
653b7c4d6673b278978145,https://muzeumcyfrowe.mnwr.pl/obiekt/widok-z-ladka-zdroju,Widok z Lądka Zdroju,ok. 1850,https://muzeumcyfrowe.mnwr.pl/uploads/thumbs/653b7c4d6673b278978145.jpg
654e404ce3a23247867195,https://muzeumcyfrowe.mnwr.pl/obiekt/adopcja,Adopcja,"Waldmüller, Ferdinand Georg, 1849",https://muzeumcyfrowe.mnwr.pl/uploads/thumbs/654e404ce3a23247867195.jpg
653b7d888cf00180915719,https://muzeumcyfrowe.mnwr.pl/obiekt/portret-anieli-gielgudowej-z-siostra-waleria,Portret Anieli Giełgudowej z siostrą Walerią,"Rejchan, Alojzy, 1850",https://muzeumcyfrowe.mnwr.pl/uploads/thumbs/653b7d888cf00180915719.jpg
653b7d9090002476876939,https://muzeumcyfrowe.mnwr.pl/obiekt/mohort,Mohort,"Michałowski, Piotr, 1852-1855",https://muzeumcyfrowe.mnwr.pl/uploads/thumbs/653b7d9090002476876939.jpg
653b7d0dd1579461769446,https://muzeumcyfrowe.mnwr.pl/obiekt/wjazd-henryka-walezego-do-krakowa,Wjazd Henryka Walezego do Krakowa,"Matejko, Jan, 1853",https://muzeumcyfrowe.mnwr.pl/uploads/thumbs/653b7d0dd1579461769446.jpg
653b77c3a0172814858483,https://muzeumcyfrowe.mnwr.pl/obiekt/carowie-szujscy-wprowadzeni-przez-zolkiewskiego-na-sejm-warszawski-przed-zygmunta-iii,Carowie Szujscy wprowadzeni przez Żółkiewskiego na sejm warszawski przed Zygmunta III,"Matejko, Jan, 1853",https://muzeumcyfrowe.mnwr.pl/uploads/thumbs/653b77c3a0172814858483.jpg
654e41df18f9c660876900,https://muzeumcyfrowe.mnwr.pl/obiekt/portret-cecylii-lubomirskiej,Portret Cecylii Lubomirskiej,"Winterhalter, Franz Xaver, 1853",https://muzeumcyfrowe.mnwr.pl/uploads/thumbs/654e41df18f9c660876900.jpg
654e40aa1afae170441604,https://muzeumcyfrowe.mnwr.pl/obiekt/autoportret-1,Autoportret,"Rodakowski, Henryk, 1853",https://muzeumcyfrowe.mnwr.pl/uploads/thumbs/654e40aa1afae170441604.jpg
653b7d7caf892542868658,https://muzeumcyfrowe.mnwr.pl/obiekt/portret-franciszka-matejki-z-trojgiem-dzieci,Portret Franciszka Matejki z trojgiem dzieci,"Matejko, Jan, 1853",https://muzeumcyfrowe.mnwr.pl/uploads/thumbs/653b7d7caf892542868658.jpg
654e40ba56a67275055619,https://muzeumcyfrowe.mnwr.pl/obiekt/autoportret-2,Autoportret,"Feuerbach, Anselm Friedrich, 1854",https://muzeumcyfrowe.mnwr.pl/uploads/thumbs/654e40ba56a67275055619.jpg
654e41db64bd2599686415,https://muzeumcyfrowe.mnwr.pl/obiekt/wypadek-w-podrozy,Wypadek w podróży,"Michałowski, Piotr, 1855",https://muzeumcyfrowe.mnwr.pl/uploads/thumbs/654e41db64bd2599686415.jpg
654e40ab141ce431829308,https://muzeumcyfrowe.mnwr.pl/obiekt/zjazd-na-polowanie,Zjazd na polowanie,"Kossak, Juliusz, 1855",https://muzeumcyfrowe.mnwr.pl/uploads/thumbs/654e40ab141ce431829308.jpg
654e41c1d7197361440606,https://muzeumcyfrowe.mnwr.pl/obiekt/miecznik-i-waclaw,Miecznik i Wacław,"Kapliński, Leon, 1857",https://muzeumcyfrowe.mnwr.pl/uploads/thumbs/654e41c1d7197361440606.jpg
654e41d3b6ad1153523375,https://muzeumcyfrowe.mnwr.pl/obiekt/cykl-szkola-szlachcica-iv-ostatnia-przestroga,Cykl Szkoła szlachcica IV: Ostatnia przestroga,"Grottger, Artur, 1858",https://muzeumcyfrowe.mnwr.pl/uploads/thumbs/654e41d3b6ad1153523375.jpg
654e41d2d09e2052036255,https://muzeumcyfrowe.mnwr.pl/obiekt/cykl-szkola-szlachcica-iii-wyprawa,Cykl Szkoła szlachcica III: Wyprawa,"Grottger, Artur, 1858",https://muzeumcyfrowe.mnwr.pl/uploads/thumbs/654e41d2d09e2052036255.jpg
654e41cf879dc240663275,https://muzeumcyfrowe.mnwr.pl/obiekt/portret-kazimierza-podhorskiego,Portret Kazimierza Podhorskiego,"Simmler, Józef, 1858",https://muzeumcyfrowe.mnwr.pl/uploads/thumbs/654e41cf879dc240663275.jpg
654e41dc4a4a1408594305,https://muzeumcyfrowe.mnwr.pl/obiekt/cykl-szkola-szlachcica-ii-admonicja,Cykl Szkoła szlachcica II: Admonicja,"Grottger, Artur, 1858",https://muzeumcyfrowe.mnwr.pl/uploads/thumbs/654e41dc4a4a1408594305.jpg
654e41dd57dde888151884,https://muzeumcyfrowe.mnwr.pl/obiekt/cykl-szkola-szlachcica-i-pierwsze-cwiczenia,Cykl Szkoła szlachcica I: Pierwsze ćwiczenia,"Grottger, Artur, 1858",https://muzeumcyfrowe.mnwr.pl/uploads/thumbs/654e41dd57dde888151884.jpg
